0	9.99999999998215e-01
1	7.27403792533358e-01
2	5.38349761792957e-01
3	3.90917049404377e-01
4	2.91113745756280e-01
5	2.16398774837452e-01
6	1.68785466221996e-01
7	1.32580602985932e-01
8	1.01633360444448e-01
9	6.94639537619564e-02
10	4.44392265227439e-02
11	2.61527033933311e-02
12	3.06741196313924e-03
13	3.02225744419587e-03
14	6.72851116821142e-04
15	4.16645377919144e-03
16	-2.26462647467169e-03
17	-9.12782522698962e-03
18	-1.37705577051640e-02
19	-2.51207491248463e-02
20	-3.85567062603082e-02
21	-5.11085635499132e-02
22	-6.04707663155296e-02
23	-6.76297833573437e-02
24	-7.12896617841533e-02
25	-7.60813276918030e-02
26	-8.17010705316057e-02
27	-9.19648459557924e-02
28	-9.47974480169476e-02
29	-1.05662659887076e-01
