0	1.00000000000000e+00
1	9.72388365317845e-01
2	9.45988851567342e-01
3	9.20502516069989e-01
4	8.95034064797733e-01
5	8.69814723967189e-01
6	8.45791465818285e-01
7	8.23085105186325e-01
8	8.01022274032364e-01
9	7.78645155171248e-01
10	7.57147427941203e-01
11	7.36343995387796e-01
12	7.17828255826241e-01
13	6.99435979161835e-01
14	6.82002495527304e-01
15	6.64755744434608e-01
16	6.47782813526855e-01
17	6.30867253757460e-01
18	6.14534186560987e-01
19	5.99526702249612e-01
20	5.84102319854109e-01
21	5.68797041195640e-01
22	5.54108295593919e-01
23	5.39822723262184e-01
24	5.26553977553029e-01
25	5.13978822955016e-01
26	5.02296290444029e-01
27	4.91815108996650e-01
28	4.81465346980619e-01
29	4.70752578289958e-01
30	4.61729034008513e-01
31	4.53218673966834e-01
32	4.45624704621755e-01
33	4.37658441046210e-01
34	4.29005257446888e-01
35	4.20199991082807e-01
36	4.11059128645028e-01
37	4.02510843627987e-01
38	3.92584650221739e-01
39	3.83227042876087e-01
40	3.74169082388204e-01
41	3.65418996357416e-01
42	3.56688817066708e-01
43	3.47294827575263e-01
44	3.38014290400486e-01
45	3.29285566280627e-01
46	3.20198821924770e-01
47	3.12209991779651e-01
48	3.04001617648429e-01
49	2.96364384576063e-01
