0	1.00000000004354e+00
1	2.53007712614563e-01
2	1.07095632680663e-01
3	1.62993570208952e-01
4	2.03854090388177e-01
5	1.87908450035492e-01
6	2.19783123725553e-01
7	2.51252349591580e-01
8	2.66395691651471e-01
9	3.02230018033597e-01
10	3.26099807715614e-01
11	3.41091168932372e-01
12	3.55189853787939e-01
13	3.97000995032671e-01
14	4.24165843893686e-01
15	3.92575447503024e-01
16	4.19771551746025e-01
17	4.57748777669179e-01
18	4.85013191556963e-01
19	4.90467697095843e-01
20	4.93143938273498e-01
21	4.87260601092243e-01
22	4.79716455145032e-01
23	4.64511741408351e-01
24	3.88828221446092e-01
25	4.10798316749732e-01
26	4.35393492082832e-01
27	3.89692228212103e-01
28	4.26016754976045e-01
29	4.08937675778255e-01
30	4.35988875137514e-01
31	4.73341972231790e-01
32	5.65784734348908e-01
33	6.50038482858667e-01
34	6.55766320895031e-01
35	7.05660372052611e-01
36	7.31723580980502e-01
37	6.96071900237010e-01
38	6.97468251144484e-01
39	6.90253018478177e-01
40	6.89903456786171e-01
41	7.09780270133970e-01
42	6.82390714012899e-01
43	6.46847703725817e-01
44	6.52607363217743e-01
45	5.97058460709852e-01
46	6.16119041337975e-01
47	6.79832972889315e-01
48	6.48811503620955e-01
49	6.75643248579218e-01
