-48.86540736	1.83459903955035e-03	2.38802558205355e-06
-48.86540736	1.83616606841182e-03	2.53443691064102e-06
-46.52531004	2.53679120165600e-03	3.09027359714874e-06
-46.52531004	2.54168816684805e-03	3.09061224967050e-06
-44.18521272	3.18341913204915e-03	3.88638241262602e-06
-44.18521272	3.18456175726063e-03	4.02171390549944e-06
-41.84511540	3.84477060445308e-03	4.74836361145241e-06
-41.84511540	3.83608665284584e-03	4.76318747078103e-06
-39.50501808	4.54271873005895e-03	5.97349108255453e-06
-39.50501808	4.55078239940852e-03	5.84806297908863e-06
-38.65407360	4.82700388267486e-03	6.40727033744532e-06
-37.16492076	5.34559249651317e-03	7.37901380769638e-06
-37.16492076	5.34836744345533e-03	7.47260260963139e-06
-34.82482230	6.26994364616489e-03	8.60403282238503e-06
-34.82482230	6.26403464149982e-03	8.46495419290290e-06
-32.48472611	7.35076915691999e-03	1.08466990700530e-05
-32.48472611	7.34365223417423e-03	1.07971935060835e-05
-30.14462879	8.58960341120531e-03	1.31421099535363e-05
-30.14462879	8.60089907758165e-03	1.29447243293802e-05
-27.80453034	1.01217658804945e-02	1.57489174537339e-05
-27.80453034	1.00869647811963e-02	1.64874042971507e-05
-25.46443415	1.19729166623940e-02	1.94860019988146e-05
-25.46443415	1.19667138398174e-02	1.94472310531802e-05
-23.12433683	1.43097484520412e-02	2.48223462294662e-05
-23.12433683	1.42874182907655e-02	2.36162518420639e-05
-20.78424064	1.73162892013535e-02	3.14064257318023e-05
-20.78424064	1.72387212727113e-02	3.12383811295303e-05
-18.44414332	2.12999703850877e-02	4.08210001780681e-05
-18.44414332	2.12465608180598e-02	4.02190316351452e-05
-16.10404373	2.65322471070569e-02	5.75501911528433e-05
-16.10404373	2.64947690001204e-02	5.71880308479714e-05
-15.96221965	2.68795725249118e-02	5.62048401105457e-05
-15.96221965	2.68023310606158e-02	5.60802635140352e-05
-15.96221965	2.68007966781889e-02	5.20583680537004e-05
-15.96221965	2.68441837897904e-02	5.47122640208784e-05
-13.76394641	3.38802086706000e-02	8.17150993653325e-05
-13.76394641	3.39293415546937e-02	7.65512216027614e-05
-11.42385023	4.53021841024536e-02	1.15939834479473e-04
-11.42385023	4.53567362946930e-02	1.15906637717055e-04
-10.28925872	5.28477871811480e-02	1.49611294407912e-04
-9.97015341	5.52225867742510e-02	1.53357183257360e-04
-9.65104923	5.80545670376838e-02	1.62132772246606e-04
-9.33194391	6.10162515858368e-02	1.73957727778520e-04
-9.08375291	6.34686844004512e-02	1.82531228293709e-04
-9.08375291	6.33854033457516e-02	1.80408552442759e-04
-9.01283973	6.42850411444008e-02	1.95792275523753e-04
-8.69373782	6.73998374708920e-02	2.07957351356794e-04
-8.37463364	7.10146465899263e-02	2.13525874649399e-04
-8.05552833	7.48356505899808e-02	2.32317099625349e-04
-7.73642415	7.95499916268036e-02	2.71964199008486e-04
-7.41731883	8.42170932727408e-02	2.81062628411463e-04
-7.09821465	8.93049421679790e-02	3.15876556300653e-04
-6.88547966	9.30757073533207e-02	2.67565586636457e-04
-6.77911274	9.47535015192636e-02	3.55478466416964e-04
-6.74365672	9.59449657969244e-02	3.44311275416076e-04
-6.74365672	9.60594241966800e-02	3.31612953138698e-04
-6.64910658	9.79414018968066e-02	2.85106082471477e-04
-6.46000856	1.01620156697297e-01	3.76125006144071e-04
-6.41273349	1.02316432868401e-01	3.17978369050517e-04
-6.17636040	1.08318565732249e-01	3.42234109959192e-04
-6.14090324	1.08300270147949e-01	4.19457463530878e-04
-5.93998731	1.13409338899221e-01	3.74232821025125e-04
-5.82179906	1.15451047246425e-01	4.39435137407443e-04
-5.70361422	1.20630075087118e-01	4.04895583061370e-04
-5.50269375	1.25601313464337e-01	5.19998879186025e-04
-5.46723773	1.26929384788853e-01	4.27728274787418e-04
-5.23086464	1.35112532123388e-01	4.74491908536809e-04
-5.18358957	1.35523348457866e-01	5.63870337852508e-04
-4.99449042	1.42080467967846e-01	5.07230276641633e-04
-4.86448766	1.46387265736433e-01	6.67586778188073e-04
-4.75811733	1.51562165892519e-01	5.88283981652832e-04
-4.61629325	1.58184479287736e-01	7.07666487698633e-04
-4.54538348	1.62294469526991e-01	7.76109480998242e-04
-4.52174424	1.62358873499097e-01	6.19990968069871e-04
-4.40355940	1.67782955467808e-01	7.80610844435607e-04
-4.40355940	1.67697225930512e-01	8.55383972969900e-04
-4.28537115	1.71820002994691e-01	6.54517915668465e-04
-4.22627816	1.75846722756691e-01	8.88831264867433e-04
-4.04899806	1.86596527687709e-01	7.83332804868589e-04
-3.90717398	1.92866843503228e-01	9.76634622126584e-04
-3.81262498	1.97330073257847e-01	8.88601635552614e-04
-3.58806980	2.15699792518471e-01	1.18908309577939e-03
-3.57625189	2.14849178368946e-01	9.85264813413657e-04
-3.33987766	2.35338573367189e-01	1.11816278075353e-03
-3.26896449	2.37875307633463e-01	1.42446245516405e-03
-3.10350458	2.54699726977166e-01	1.24617393445984e-03
-2.94986031	2.67754826327895e-01	1.70499207748579e-03
-2.86713149	2.77068589360594e-01	1.37527434622996e-03
-2.63075840	3.04572267367122e-01	2.01187714603223e-03
-2.63075840	3.05557168185516e-01	1.59308438971418e-03
-2.39438531	3.35045859696214e-01	1.82243297390416e-03
-2.34711024	3.48159501612884e-01	2.43348642009653e-03
-2.31165422	3.48219179295359e-01	2.51358469601950e-03
-2.15801222	3.74792631230449e-01	2.30318501817457e-03
-2.06345981	3.94975859999156e-01	3.08040195807468e-03
-2.06345981	3.93370340991289e-01	2.97148441252303e-03
-1.99254890	4.08498078509012e-01	3.08895368627478e-03
-1.92163573	4.19627458115975e-01	2.52133392198231e-03
-1.68526264	4.75476700515436e-01	2.94429272919918e-03
-1.67344472	4.78838902688511e-01	3.84597469109697e-03
-1.44888842	5.37821022315812e-01	3.39411551998438e-03
-1.35433941	5.56774626062972e-01	4.39210441760107e-03
-1.21251533	6.04839220876697e-01	4.81501952970591e-03
-1.21251533	5.99642039071939e-01	4.70410420210524e-03
-1.21251533	6.06422777713899e-01	3.72580860169395e-03
-1.03523523	6.45961877834169e-01	4.89138434365119e-03
-0.97614224	6.81008554452131e-01	4.04156601528894e-03
-0.73976915	7.60215748460391e-01	4.14523657540946e-03
-0.71613332	7.67121415344273e-01	5.23597952429657e-03
-0.64522014	7.90550325023388e-01	5.34512417605785e-03
-0.50339606	8.47612112482734e-01	4.16412712886404e-03
-0.39702914	8.77643601832028e-01	5.00883592276497e-03
-0.29065881	9.23549189985448e-01	4.97600441319556e-03
-0.26702297	9.29244533007563e-01	4.01017688439648e-03
-0.07792382	9.83499209016800e-01	4.69606606745113e-03
-0.07792382	9.84408477513661e-01	4.38054728002408e-03
-0.07792382	9.81625042498500e-01	4.48424340474736e-03
-0.03064989	9.91905708631360e-01	3.55935242670902e-03
0.06390026	1.02282170892324e+00	4.33450548445861e-03
0.20572434	1.05912270432589e+00	3.21795779880892e-03
0.27663751	1.07573096934077e+00	3.77493064683129e-03
0.27663751	1.08290254221809e+00	3.69107907635973e-03
0.41846159	1.11451986327344e+00	3.28741254810260e-03
0.44209743	1.11753117242629e+00	2.70231018940726e-03
0.67847051	1.16426616558123e+00	2.26313788964465e-03
0.77301952	1.18227006228061e+00	2.65549366035261e-03
0.91484360	1.20131623342609e+00	1.85433852413345e-03
1.05666768	1.21972554523792e+00	2.13412262274686e-03
1.12758086	1.23089026676502e+00	1.99879831129158e-03
1.15121669	1.23280936835827e+00	1.61426188262347e-03
1.38758978	1.25818298253169e+00	1.46975134484664e-03
1.48214219	1.27175103402403e+00	1.62804664588025e-03
1.62396627	1.28610536425130e+00	1.14186047675376e-03
1.83670126	1.30246999049168e+00	1.30356035972507e-03
1.86033936	1.30338325778502e+00	1.10285184771131e-03
2.09671358	1.32138367718207e+00	9.34960348388989e-04
2.19126259	1.32863473668429e+00	1.11917437075152e-03
2.19126259	1.32789591522255e+00	1.10661734563604e-03
2.19126259	1.32809724578481e+00	1.06532209246121e-03
2.19126259	1.32696157426391e+00	1.04718591004187e-03
2.33308667	1.33840283466291e+00	7.94955091960927e-04
2.51036677	1.34839516650587e+00	9.46551437064576e-04
2.56945976	1.35241708815608e+00	7.38296092100955e-04
2.61673370	1.35592519723525e+00	8.95186827530742e-04
2.61673370	1.35372881040731e+00	9.58334749548890e-04
2.80583285	1.36498633340766e+00	6.56894879101349e-04
2.82946868	1.36698368726411e+00	8.62948615904591e-04
3.04220594	1.37555013508159e+00	6.53817001244829e-04
3.14857286	1.37974508061530e+00	7.29371002651900e-04
3.27857903	1.38777136947078e+00	5.91062851031633e-04
3.32585410	1.38922740078102e+00	7.65037510183130e-04
3.46767818	1.39554993783334e+00	6.58989173207407e-04
3.51495212	1.39716166181845e+00	5.41880731333601e-04
3.75132634	1.40701987505638e+00	4.85223205680879e-04
3.78678236	1.40830470395830e+00	5.81951619695219e-04
3.98769943	1.41431697099367e+00	4.86082493854406e-04
