1	1.17921116771586e-04
2	1.33207616755913e-04
3	1.40885195885741e-04
4	1.45422179607907e-04
5	1.48186026676588e-04
6	1.49481328904503e-04
7	1.50729619907488e-04
8	1.50518564446722e-04
9	1.52293105152687e-04
10	1.52121047212779e-04
11	1.52506491267926e-04
12	1.52391130369686e-04
13	1.51577401591506e-04
14	1.53224080367648e-04
15	1.54880344164772e-04
16	1.52598347590930e-04
17	1.57134535337992e-04
18	1.52891760038118e-04
19	1.53590268593829e-04
20	1.58468239119898e-04
21	1.53520841082355e-04
22	1.54458786070254e-04
23	1.56329319996200e-04
24	1.57142191518843e-04
25	1.54548049850032e-04
26	1.58257293036282e-04
27	1.53505944529503e-04
28	1.54116047627608e-04
29	1.56209908068928e-04
