1	6.10194720609331e-01
2	6.19206850833387e-01
3	6.27153573727937e-01
4	6.23098786901403e-01
5	6.31270611780327e-01
6	6.28628149244257e-01
7	6.23539040414685e-01
8	6.26339433914231e-01
9	6.31968533083260e-01
10	6.32502601255531e-01
11	6.36213957708288e-01
12	6.36150024272779e-01
13	6.26642086643732e-01
14	6.25347876914799e-01
15	6.24352471102459e-01
16	6.34703649707484e-01
17	6.34860224723833e-01
18	6.31002097191030e-01
19	6.19101688780516e-01
20	6.27339757380356e-01
21	6.36648780821265e-01
22	6.21321909402664e-01
23	6.22072441479598e-01
24	6.27127112398191e-01
25	6.15726616679427e-01
26	6.24285534194252e-01
27	6.25598780648550e-01
28	6.13163460182885e-01
29	6.25109690383908e-01
