0	2.80408050478323e-02	9.23730193440546e-03
1	1.89801536332180e-02	7.74460852124289e-03
2	1.29163762263383e-02	6.46342633731844e-03
3	8.75523826582536e-03	5.35103571819008e-03
4	5.88727294931813e-03	4.32777200804708e-03
5	3.86530030531244e-03	3.56841714201581e-03
6	2.56730413189497e-03	3.09668976053666e-03
7	1.84113014451455e-03	2.79814564276738e-03
8	1.37477801750458e-03	2.60670751515166e-03
9	1.03323354365968e-03	2.42900272122965e-03
10	7.02380215754122e-04	2.40666587767891e-03
11	3.98211439039283e-04	2.26756390681761e-03
12	1.34828251577447e-04	1.94055870786299e-03
13	-2.43922817016080e-04	1.14978561750237e-03
14	-6.49763158966009e-04	-nan
15	-8.44509912477101e-04	-nan
16	-8.31014695705272e-04	-nan
17	-8.15227600244249e-04	-nan
18	-9.99256910238144e-04	1.72721546099255e-02
19	2.95792007327498e-02	1.38756035479399e-02
20	2.00368394870751e-02	1.14637305040964e-02
