0	9.63892681481482e-03	1.26432194484975e-03
1	3.34733214814815e-03	-nan
2	1.04497635555556e-03	-nan
3	2.93113837037037e-04	1.09669711233155e-03
4	6.26944000000000e-05	1.46165201116324e-03
5	-2.03592296296296e-05	5.07492243546341e-04
6	-1.57679407407407e-05	-nan
7	1.07128651851852e-04	-nan
8	1.54503466666667e-04	1.06781099722923e-03
9	1.51216237037037e-04	1.39945823433254e-03
10	2.07322785185185e-04	7.91594545165160e-04
11	-1.87582814814815e-05	8.17791749945779e-04
12	-2.92005925925926e-04	1.27190054369291e-03
13	-1.43289837037037e-04	1.03228019545379e-03
14	-6.94897777777780e-06	1.23817735519514e-02
15	1.02343111111111e-05	7.35668925344119e-03
16	1.54524282074074e-02	3.98801271587855e-03
17	5.50014968888889e-03	2.42413886272538e-03
