0	1.45641528082963e+00	-nan
1	1.45629512106667e+00	-nan
2	1.45628511549630e+00	-nan
3	1.45628353837037e+00	-nan
4	1.45627944877037e+00	-nan
5	1.45628043851852e+00	-nan
6	1.45628582257778e+00	-nan
7	1.45628740788148e+00	-nan
8	1.45628118708148e+00	-nan
9	1.45627640841481e+00	-nan
10	1.45627504047407e+00	-nan
11	1.45627401268148e+00	-nan
12	1.45627397025185e+00	-nan
13	1.45627433979259e+00	-nan
14	1.45627750850370e+00	-nan
15	1.45628080118519e+00	-nan
16	1.45702049232593e+00	-nan
17	1.45678818002963e+00	-nan
