0	1.14273573143704e+00	-nan
1	1.14094434038519e+00	-nan
2	1.14000833220741e+00	-nan
3	1.13946280971852e+00	-nan
4	1.13915829570370e+00	-nan
5	1.13901481493333e+00	-nan
6	1.13898833789630e+00	-nan
7	1.13900043247407e+00	-nan
8	1.13901080829630e+00	-nan
9	1.13897110222222e+00	-nan
10	1.13890999182222e+00	-nan
11	1.13884804041481e+00	-nan
12	1.13879402986667e+00	-nan
13	1.13877432912592e+00	-nan
14	1.13875784237037e+00	-nan
15	1.13875406791111e+00	-nan
16	1.14675058500741e+00	-nan
17	1.14439308728889e+00	-nan
