0	7.95027022222222e-03	1.69549263888528e-03
1	2.25179247407407e-03	-nan
2	7.38844681481482e-04	-nan
3	2.17049007407407e-04	-nan
4	-3.85073777777777e-05	-nan
5	-6.92286814814815e-05	1.88608417033347e-04
6	1.73648592592594e-05	6.63333608166203e-04
7	-9.48385185185185e-05	1.22201514821401e-03
8	-7.37072592592592e-05	4.76292765255622e-04
9	3.35662222222222e-05	-nan
10	8.30262518518519e-05	-nan
11	2.82720829629630e-04	-nan
12	3.34505837037037e-04	-nan
13	2.66210844444444e-04	-nan
14	1.52136059259259e-04	1.15971422648476e-02
15	-2.50940444444444e-05	6.47209967046011e-03
16	1.30369479111111e-02	3.51626080622497e-03
17	3.79050334814815e-03	1.88033950142798e-03
