0	1.33788424829630e+00	-nan
1	1.33729483543704e+00	-nan
2	1.33712805511111e+00	-nan
3	1.33706046791111e+00	-nan
4	1.33702782423704e+00	-nan
5	1.33703121777778e+00	-nan
6	1.33703564136296e+00	-nan
7	1.33702533605926e+00	-nan
8	1.33701496604444e+00	-nan
9	1.33700364491852e+00	-nan
10	1.33699409102222e+00	-nan
11	1.33700126850370e+00	-nan
12	1.33699497540741e+00	-nan
13	1.33698423988148e+00	-nan
14	1.33700330595555e+00	-nan
15	1.33702396124444e+00	-nan
16	1.33681366992593e+00	-nan
17	1.33584120829630e+00	-nan
