0	1.43512694174815e+00	-nan
1	1.43493112971852e+00	-nan
2	1.43489960367407e+00	-nan
3	1.43489698714074e+00	-nan
4	1.43489968770370e+00	-nan
5	1.43490426868148e+00	-nan
6	1.43490612930370e+00	-nan
7	1.43490194524445e+00	-nan
8	1.43489259662222e+00	-nan
9	1.43489179081481e+00	-nan
10	1.43489696260741e+00	-nan
11	1.43490358044444e+00	-nan
12	1.43490919537778e+00	-nan
13	1.43490809315556e+00	-nan
14	1.43490518992593e+00	-nan
15	1.43490062814815e+00	-nan
16	1.43359656557037e+00	-nan
17	1.43322360557037e+00	-nan
