0	1.40010023739259e+00	-nan
1	1.39977508871111e+00	-nan
2	1.39970358186667e+00	-nan
3	1.39969144130370e+00	-nan
4	1.39969050998518e+00	-nan
5	1.39968115354074e+00	-nan
6	1.39967203709630e+00	-nan
7	1.39967597748148e+00	-nan
8	1.39968130595556e+00	-nan
9	1.39968617386667e+00	-nan
10	1.39969271608889e+00	-nan
11	1.39969429262222e+00	-nan
12	1.39968713765926e+00	-nan
13	1.39968192225185e+00	-nan
14	1.39968455324445e+00	-nan
15	1.39968809991111e+00	-nan
16	1.39852439324444e+00	-nan
17	1.39792536936296e+00	-nan
