0	1.06011751111111e-02	1.81151349458691e-03
1	4.04912936296296e-03	1.44355506154972e-03
2	1.47681931851852e-03	7.79212406552151e-04
3	6.36608948148148e-04	-nan
4	3.75568118518519e-04	-nan
5	4.37846518518518e-05	3.75712449666822e-04
6	-3.91659614814815e-04	1.08745619494265e-03
7	-6.97897718518518e-04	1.67518586994833e-03
8	-7.82406874074074e-04	1.81820336360986e-03
9	-5.89979970370370e-04	1.33384489209280e-03
10	-2.56110814814815e-04	4.51412905518382e-04
11	-1.94224592592593e-05	-nan
12	6.81387851851851e-05	-nan
13	-7.81135407407407e-05	-nan
14	-1.53304651851852e-04	1.28423791383954e-02
15	-1.88298666666668e-05	7.91361586986819e-03
16	1.62573729185185e-02	4.49313474432095e-03
17	6.13441540740741e-03	2.38000927435902e-03
