0	2.31555555555556e-02	5.50915253644589e-03
1	1.38816270222222e-02	4.36387591259771e-03
2	8.52419780740740e-03	3.32430603921964e-03
3	5.32835721481482e-03	2.04692815764198e-03
4	3.33143348148148e-03	9.01094718277388e-04
5	2.11737600000000e-03	-nan
6	1.23684930370370e-03	-nan
7	7.69590518518518e-04	-nan
8	7.16856296296296e-04	1.13346815809040e-03
9	7.29167644444444e-04	1.61607262069307e-03
10	8.87579496296296e-04	1.16849844099317e-03
11	7.25322192592593e-04	-nan
12	2.85926755555555e-04	-nan
13	1.45975822222222e-04	-nan
14	7.71921777777780e-05	1.63612214889322e-02
15	-1.26738962962961e-05	1.27070286101869e-02
16	2.76566002962963e-02	9.47821567712452e-03
17	1.65674375111111e-02	7.47025444535836e-03
