0	1.96458573037037e-02	5.01398665324867e-03
1	1.10009495703704e-02	3.73563054383356e-03
2	6.03648782222223e-03	2.75655537399962e-03
3	3.22637937777778e-03	2.33951858985934e-03
4	1.64704770370370e-03	2.15134944610179e-03
5	8.96026785185185e-04	2.34640903605788e-03
6	6.54284088888889e-04	2.39549961210992e-03
7	6.34244740740741e-04	2.30566232706022e-03
8	5.31721600000000e-04	2.33135401125669e-03
9	2.92074192592593e-04	1.89282833660613e-03
10	9.88005925925926e-05	1.18550005777545e-03
11	-2.88237037037037e-04	-nan
12	-6.19812266666667e-04	-nan
13	-6.26726518518518e-04	-nan
14	-4.50643437037037e-04	1.56604355733493e-02
15	-1.95138488888889e-04	1.17227930028571e-02
16	2.45517812148148e-02	8.36935940359759e-03
17	1.39743856592593e-02	6.36499971050221e-03
