0	4.23771373113855e-02	1.09745743701660e-02
1	3.29405361454047e-02	9.70839634552460e-03
2	2.56516614540466e-02	8.49510496724362e-03
3	1.98224766803841e-02	7.39380149869981e-03
4	1.51612902606310e-02	6.32892346923452e-03
5	1.16757906721536e-02	5.23973142871112e-03
6	9.00359080932784e-03	4.17304957078354e-03
7	6.93984629629630e-03	2.96288366719398e-03
8	5.34130898491084e-03	1.60540982191433e-03
9	3.92355925925926e-03	-nan
10	2.84467524005487e-03	-nan
11	2.12761220850480e-03	-nan
12	1.52702997256516e-03	-nan
13	9.33829012345679e-04	-nan
14	4.80778463648834e-04	-nan
15	2.11451234567901e-04	-nan
16	-4.56760631001373e-05	4.74501781576551e-04
17	-2.86597187928670e-04	6.64994619443262e-04
18	-4.41434705075446e-04	1.93309844026292e-02
19	-5.79705144032921e-04	1.69308970872133e-02
20	3.78014681755830e-02	1.43857267092993e-02
21	2.90584255144033e-02	1.27484766617942e-02
