0	1.26600461333333e+00	-nan
1	1.26499230056296e+00	-nan
2	1.26458596314074e+00	-nan
3	1.26443224154074e+00	-nan
4	1.26437364420741e+00	-nan
5	1.26434255466667e+00	-nan
6	1.26430973795556e+00	-nan
7	1.26426191466667e+00	-nan
8	1.26425120580741e+00	-nan
9	1.26425130808889e+00	-nan
10	1.26424588361481e+00	-nan
11	1.26421881481481e+00	-nan
12	1.26420550257778e+00	-nan
13	1.26422350885926e+00	-nan
14	1.26423810133333e+00	-nan
15	1.26423072059259e+00	-nan
16	1.26745725783704e+00	-nan
17	1.26599131520000e+00	-nan
