0	1.40977847703704e-02	2.83810169193072e-03
1	6.41274441481481e-03	1.70617673525259e-03
2	2.69026085925926e-03	1.07705193018994e-03
3	8.89017955555556e-04	-nan
4	1.69110874074074e-04	-nan
5	-2.31968118518518e-04	-nan
6	-2.67526518518519e-04	-nan
7	-1.80835555555555e-05	-nan
8	8.51496296296297e-05	-nan
9	6.73481481481469e-06	-nan
10	-1.90759940740741e-04	-nan
11	-2.45174281481482e-04	8.89059255130661e-04
12	-2.17163851851852e-04	8.18339988107026e-04
13	-1.75149629629630e-04	-nan
14	-1.14038755555555e-04	1.42024431925476e-02
15	-4.08986192592592e-04	9.93629319020266e-03
16	2.05092227555556e-02	6.71773586244338e-03
17	9.94425279999999e-03	4.98604861392100e-03
