0	1.65498113702624e-02	5.31591044282068e-03
1	8.09073221574344e-03	3.81104889977864e-03
2	3.85326399416910e-03	2.69732055218702e-03
3	1.89974562682216e-03	1.13365177381926e-03
4	1.01673338192420e-03	-nan
5	5.76030174927113e-04	-nan
6	4.25264577259475e-04	-nan
7	6.33549416909621e-04	5.95227452182582e-04
8	7.27519825072886e-04	9.22144992890344e-04
9	3.92447667638484e-04	1.47965190102140e-03
10	1.51329883381924e-04	1.29215483763324e-03
11	-1.18567346938775e-04	-nan
12	-4.31107288629737e-04	-nan
13	-3.39822303206997e-04	-nan
14	-1.34607580174927e-04	1.46659136580186e-02
15	2.21864835276968e-02	9.95632070823740e-03
16	1.11334603498542e-02	7.15332398407726e-03
