0	1.41231874453333e+00	-nan
1	1.41205095774815e+00	-nan
2	1.41199492041482e+00	-nan
3	1.41198284859259e+00	-nan
4	1.41198244598519e+00	-nan
5	1.41198148527408e+00	-nan
6	1.41198104794074e+00	-nan
7	1.41198449896296e+00	-nan
8	1.41198074085926e+00	-nan
9	1.41197761445926e+00	-nan
10	1.41197668183704e+00	-nan
11	1.41197528225185e+00	-nan
12	1.41197323259259e+00	-nan
13	1.41197046613333e+00	-nan
14	1.41196904960000e+00	-nan
15	1.41197309238519e+00	-nan
16	1.41232567680000e+00	-nan
17	1.41181736367407e+00	-nan
