0	1.38212653712592e+00	-nan
1	1.38172831585185e+00	-nan
2	1.38164543265185e+00	-nan
3	1.38162671691852e+00	-nan
4	1.38160958044444e+00	-nan
5	1.38159512426667e+00	-nan
6	1.38158940764444e+00	-nan
7	1.38159254008889e+00	-nan
8	1.38160192106667e+00	-nan
9	1.38159552000000e+00	-nan
10	1.38158938204444e+00	-nan
11	1.38159268894815e+00	-nan
12	1.38158668562963e+00	-nan
13	1.38159029416296e+00	-nan
14	1.38160199466667e+00	-nan
15	1.38160903893333e+00	-nan
16	1.38148999431111e+00	-nan
17	1.38079201042963e+00	-nan
