0	1.46193224248889e+00	-nan
1	1.46183015466667e+00	-nan
2	1.46181827271111e+00	-nan
3	1.46181477949630e+00	-nan
4	1.46181480829630e+00	-nan
5	1.46181241031111e+00	-nan
6	1.46181161848889e+00	-nan
7	1.46181376426667e+00	-nan
8	1.46181461795556e+00	-nan
9	1.46181217931852e+00	-nan
10	1.46181230032593e+00	-nan
11	1.46181722394074e+00	-nan
12	1.46181755555556e+00	-nan
13	1.46181482145185e+00	-nan
14	1.46181137078518e+00	-nan
15	1.46181137185185e+00	-nan
16	1.46162760509630e+00	-nan
17	1.46142155022222e+00	-nan
