0	1.21443525617778e+00	-nan
1	1.21313482927407e+00	-nan
2	1.21257515496296e+00	-nan
3	1.21229873339259e+00	-nan
4	1.21215555235556e+00	-nan
5	1.21208286530370e+00	-nan
6	1.21202186690370e+00	-nan
7	1.21193710340741e+00	-nan
8	1.21187883401481e+00	-nan
9	1.21186311537778e+00	-nan
10	1.21184889896296e+00	-nan
11	1.21184514168889e+00	-nan
12	1.21185832485926e+00	-nan
13	1.21186605321481e+00	-nan
14	1.21189082607407e+00	-nan
15	1.21190614174815e+00	-nan
16	1.21892713220741e+00	-nan
17	1.21710570844444e+00	-nan
