0	8.59635824474074e-01	-nan
1	8.55162801777778e-01	-nan
2	8.51877428385185e-01	-nan
3	8.49183310459258e-01	-nan
4	8.46888085688888e-01	-nan
5	8.45013264474074e-01	-nan
6	8.43527352651851e-01	-nan
7	8.42330085333333e-01	-nan
8	8.41236225303704e-01	-nan
9	8.40323477570370e-01	-nan
10	8.39659776474074e-01	-nan
11	8.39052399644444e-01	-nan
12	8.38557159703703e-01	-nan
13	8.38194618429629e-01	-nan
14	8.37841455881482e-01	-nan
15	8.37492732918518e-01	-nan
16	8.57256742874073e-01	-nan
17	8.52628609659259e-01	-nan
