0	1.00000000000250e+00
1	7.36006552299616e-03
2	-4.56834825511647e-03
3	6.26348606695128e-04
4	1.56912055818280e-02
5	9.95025961877339e-03
6	-5.39511468687579e-03
7	1.45272262574703e-02
8	-4.52797998327447e-03
9	5.34871138178828e-04
10	-9.85106062223333e-03
11	-9.48436123521243e-03
12	1.14034323952237e-02
13	1.31856278150875e-02
14	5.56454130031854e-04
15	-2.03877419519870e-03
16	1.55172326921859e-02
17	-3.25289351427279e-03
18	2.74657051491522e-03
19	5.40979391460366e-03
20	3.04728905843148e-04
21	5.69123163647726e-03
22	4.53708284630056e-03
23	1.21404428711591e-02
24	-2.65791958829064e-03
25	2.56929698250754e-03
26	-4.19309698231231e-03
27	1.40844205841022e-03
28	1.82943085968364e-03
29	1.90325657101318e-03
30	-3.17783095623772e-03
31	-2.19485342461016e-04
32	-1.29437181861852e-03
33	-3.75846517242336e-03
34	-6.35637927443756e-03
35	-1.36717486170931e-03
36	-1.80111513264622e-03
37	-3.64782946568449e-04
38	-4.11201352672225e-03
39	9.56278284422107e-03
40	6.72424986671921e-03
41	4.25957060822966e-03
42	6.23107615518272e-03
43	1.92197378585451e-03
44	4.00047246372519e-03
45	1.32961473267832e-02
46	8.37194161414532e-03
47	5.10463809482040e-03
48	-8.99007246383341e-03
49	-2.90136937765009e-03
