1	1.54629714580208e-04
2	1.92015498755467e-04
3	2.14277884155524e-04
4	2.28918485982721e-04
5	2.39998376985709e-04
6	2.47129747706923e-04
7	2.52637853012155e-04
8	2.58193676431546e-04
9	2.59205566140460e-04
10	2.62891359712621e-04
11	2.66876909753769e-04
12	2.67104113872757e-04
13	2.69535071598910e-04
14	2.66683057253630e-04
15	2.68595145963072e-04
16	2.76889623493692e-04
17	2.75231740048774e-04
18	2.77253886076839e-04
19	2.73680417070582e-04
20	2.82379750200151e-04
21	2.77649161795484e-04
22	2.83364785651494e-04
23	2.84664414586036e-04
24	2.79492682699747e-04
25	2.84823223735135e-04
26	2.84708616373221e-04
27	2.75730422325279e-04
28	2.78252732645064e-04
29	2.82971107481341e-04
30	2.75103881752533e-04
31	2.86986814217471e-04
32	2.93474262750514e-04
33	2.83141151416600e-04
34	2.84494708255613e-04
35	2.85362030582714e-04
36	2.90543976781869e-04
37	2.86499169993627e-04
38	2.84099656205266e-04
39	2.84862199899074e-04
40	2.93108162537657e-04
41	2.80136983144189e-04
42	2.79322535339207e-04
43	2.89656876061579e-04
44	2.82144085365990e-04
45	2.89682575056748e-04
46	2.87944860844707e-04
47	2.86277292991493e-04
48	2.88414532845894e-04
49	2.89538969430280e-04
50	2.86355639472584e-04
51	2.86470251090140e-04
52	2.78805123684865e-04
53	2.89147479416324e-04
54	2.89517592617676e-04
55	2.88095703573606e-04
56	2.86922675850458e-04
57	2.88596733362992e-04
58	2.86349623201002e-04
59	2.78708270969170e-04
60	2.89071666176113e-04
61	2.88432071090878e-04
62	2.90719993291276e-04
63	2.86904506852865e-04
64	2.88707437475152e-04
65	2.79882977928009e-04
66	2.94312591310415e-04
67	2.85693847095979e-04
68	2.85237404195364e-04
69	2.97359236924368e-04
70	2.83994648438588e-04
71	2.94161827457395e-04
72	3.00974191435727e-04
73	2.85185898088964e-04
74	2.83603382572094e-04
75	2.92783673380465e-04
76	3.04421742167341e-04
77	3.02855190697077e-04
78	2.96153183915656e-04
79	2.97713188089599e-04
80	2.86607742380418e-04
81	2.92796061655129e-04
82	2.83974761930940e-04
83	2.96079876395350e-04
84	2.90962438476888e-04
85	2.93672996457758e-04
86	2.97101404302605e-04
87	3.00946469015139e-04
88	2.88089828863497e-04
89	3.06258270340948e-04
90	3.00167231841866e-04
91	3.04157144233377e-04
92	2.94961606597228e-04
93	3.06304543995791e-04
94	3.01457299385619e-04
95	2.85207462085766e-04
96	2.99819734084800e-04
97	2.94394880752593e-04
98	2.90748595063092e-04
99	2.88636076502012e-04
100	2.95335334180481e-04
101	3.03216570792248e-04
102	3.11220785226391e-04
103	2.91324705788357e-04
104	2.80026572404108e-04
105	3.07340530480769e-04
106	3.09820750054316e-04
107	2.95473020656314e-04
108	3.05850021239420e-04
109	2.97084704832029e-04
110	3.09035187441570e-04
111	2.99733060898663e-04
112	3.03324814625050e-04
113	3.06795406598337e-04
114	2.98725057775567e-04
115	3.06071689636042e-04
116	3.00007836946106e-04
117	3.00639754125665e-04
118	2.91321895549670e-04
119	2.89673405086184e-04
120	2.99391140336778e-04
121	2.87566474766089e-04
122	3.09438005210421e-04
123	2.69046478986042e-04
124	3.01032852929690e-04
125	2.99784227561044e-04
126	2.94070951421390e-04
127	3.12725360907016e-04
128	3.12608212556877e-04
129	3.09944282649337e-04
130	2.92165903910222e-04
131	3.02804498119340e-04
132	3.02716950303387e-04
133	2.80451383866156e-04
134	2.89252553174255e-04
135	2.88862496178733e-04
136	2.90360422039602e-04
137	2.93616256800016e-04
138	2.96350411575399e-04
139	3.11377030810986e-04
140	3.04205037585887e-04
141	2.85921212614935e-04
142	2.83587218089494e-04
143	3.17531543031082e-04
144	3.21575664893615e-04
145	3.00432873438251e-04
146	2.96246142803548e-04
147	2.95309244059396e-04
148	3.06202376854410e-04
149	3.03019400844504e-04
150	2.99360116287980e-04
151	2.93528905304808e-04
152	3.01551575562692e-04
153	2.85653572500353e-04
154	2.91838984011248e-04
155	3.01657914356397e-04
156	3.05940331853002e-04
157	3.01345137782425e-04
158	2.99992914211089e-04
159	2.96426398543644e-04
160	3.05593952631269e-04
161	3.09338016274841e-04
162	2.86031496533260e-04
163	3.09296374354801e-04
164	2.82125130439855e-04
165	2.94551839482373e-04
166	2.80941236786679e-04
167	3.12722585953996e-04
168	3.02292072260373e-04
169	2.78081682225392e-04
170	2.88338629439388e-04
171	3.01191507531585e-04
172	2.94238979028445e-04
173	3.03977991896264e-04
174	2.97564635819052e-04
175	2.95758292503370e-04
176	3.05372413890216e-04
177	2.98136944275540e-04
178	3.11076530046223e-04
179	2.84997691220394e-04
180	2.83849756161840e-04
