0.00000000	5.84633578578579e-03	1.04308898059794e-04
1.00000000	3.34281731731732e-04	5.97811552670740e-06
2.00000000	2.35379879879880e-05	5.98941009353489e-07
3.00000000	3.88858858858859e-06	4.96717155013682e-07
4.00000000	2.90980980980981e-06	4.67122119797909e-07
5.00000000	-1.90655655655656e-06	4.18389093366786e-07
6.00000000	-2.91901901901901e-06	4.12692902929532e-07
7.00000000	-3.21676676676677e-06	4.02400630741709e-07
8.00000000	-5.36876876876877e-06	5.39719395555353e-07
9.00000000	-4.03668668668668e-06	4.13870331469149e-07
10.00000000	-4.39364364364365e-06	4.26051856313182e-07
11.00000000	-7.36771771771772e-06	4.32754737764821e-07
12.00000000	-1.60175175175176e-06	4.32908807880901e-07
13.00000000	3.88053053053053e-06	4.52137905275449e-07
14.00000000	-1.43858858858859e-06	3.97198461200054e-07
15.00000000	-2.86231231231232e-06	3.91654772240369e-07
16.00000000	-8.39839839839895e-08	3.78762050339021e-07
17.00000000	-4.55105105105103e-07	4.09270251848233e-07
18.00000000	-8.61911911911915e-07	4.82577623684338e-07
19.00000000	-1.26421421421422e-06	3.39096035129922e-07
