0	9.99999999999990e-01
1	6.36077607147015e-01
2	4.06065186239048e-01
3	2.68535152086985e-01
4	1.75609067923697e-01
5	1.19140784893092e-01
6	7.38913604991393e-02
7	5.17397296072217e-02
8	3.85434993575933e-02
9	3.29479861786062e-02
10	2.43883451082161e-02
11	1.69800635447703e-02
12	1.50535950845581e-02
13	2.01056218454123e-02
14	1.41955808800307e-02
15	1.43195455299572e-02
16	1.32536388461480e-02
17	1.23262346505137e-02
18	9.88635450485218e-03
19	8.39502361017399e-03
20	3.20903348103722e-03
21	-3.28600703266552e-03
22	-1.20551297311696e-04
23	-3.64305962218650e-03
24	-7.90504378854070e-03
25	-1.03745999292042e-02
26	-7.97893287045258e-03
27	-1.25431235999554e-03
28	3.25555300117068e-03
29	6.10710941996837e-03
30	8.17041261793977e-03
31	-5.47620840732140e-05
32	-3.30483840223510e-04
33	2.36966421409868e-03
34	6.13398343170319e-03
35	1.34402618621811e-03
36	3.45186014881840e-03
37	5.64517851267399e-03
38	-6.49645482118950e-04
39	-9.05115619797735e-04
40	2.26092093884088e-03
41	1.00960076442626e-03
42	-2.88205536420477e-03
43	-6.96190887712968e-03
44	-4.21043247279264e-03
45	-4.99907992613930e-03
46	-3.48325501761677e-03
47	-6.90061321025603e-03
48	-7.14988452657074e-03
49	-7.02663981757344e-03
50	-6.61291545508083e-03
51	-2.74846754582849e-03
52	2.87774615230591e-03
53	2.91254672018511e-03
54	7.13733002934269e-03
55	1.34093855696568e-02
56	1.31120458002275e-02
57	1.45609856901973e-02
58	1.43039766396515e-02
59	7.79112207063455e-03
60	7.26468416476531e-03
61	4.36567414364186e-03
62	3.66736903914011e-03
63	6.06321627514685e-03
64	6.06937821210643e-03
65	5.63480739903052e-03
66	3.95775473342224e-03
67	7.88328380092109e-03
68	7.20027888763464e-03
69	9.44160845364751e-03
70	1.08704432912180e-02
71	1.01599602504930e-02
72	7.70985215065309e-03
73	4.14777306779212e-03
74	5.30718467650458e-03
75	8.85640692848066e-03
76	6.05463271532454e-03
77	-2.76745230073447e-03
78	-5.85095291753261e-03
79	-4.59738614568818e-03
80	7.64983359387528e-03
81	1.17936677564381e-02
82	8.00948386192085e-03
83	6.82353343634711e-03
84	1.43805034841342e-03
85	7.12203294283800e-04
86	6.73429960044610e-03
87	1.25054883725819e-02
88	1.13292003026470e-02
89	1.14328406564324e-02
90	1.25791884440016e-02
91	1.28913585525227e-02
92	8.35263431459977e-03
93	6.81877746900559e-03
94	7.52246087277575e-03
95	6.79616757490495e-03
96	8.13130286340705e-03
97	9.01366362447592e-03
98	1.01742279286461e-02
99	1.06141051769568e-02
