0	2.82125776500000e-02	9.78648194061992e-03
1	2.01853727500000e-02	8.22689884886371e-03
2	1.44348473000000e-02	6.98090403402194e-03
3	1.02935822000000e-02	6.00504914682956e-03
4	7.43693070000000e-03	5.13513597870835e-03
5	5.43316520000000e-03	4.38365453678282e-03
6	3.94313625000000e-03	3.88045008637585e-03
7	2.93903445000000e-03	3.45301045558420e-03
8	2.25571525000000e-03	2.97190312187100e-03
9	1.82385240000000e-03	2.24114118535629e-03
10	1.49849190000000e-03	1.31805596346999e-03
11	1.28392395000000e-03	-nan
12	1.24619475000000e-03	-nan
13	1.11724990000000e-03	-nan
14	9.99060550000000e-04	-nan
15	9.07880899999999e-04	-nan
16	6.77071600000000e-04	-nan
17	5.21062250000000e-04	-nan
18	4.33944300000000e-04	-nan
19	3.38858600000000e-04	-nan
20	2.58271750000000e-04	2.63236080765860e-04
21	1.99464500000000e-04	1.25811985274795e-03
22	2.02496450000000e-04	1.67146155693021e-02
23	2.85307671500000e-02	1.38108254408032e-02
24	2.03257623500000e-02	1.17517050380288e-02
