0	5.38923466000000e-02	1.53394490666519e-02
1	4.46851556000000e-02	1.41365598634944e-02
2	3.70297117500000e-02	1.30007976972434e-02
3	3.05665221000000e-02	1.19611231161461e-02
4	2.51929004500000e-02	1.09717742524720e-02
5	2.07266775000000e-02	1.00026591786081e-02
6	1.70286146500000e-02	9.11146115251125e-03
7	1.40566390500000e-02	8.34996647352520e-03
8	1.15247283500000e-02	7.60364815999293e-03
9	9.40547230000000e-03	6.83712157126594e-03
10	7.64634900000000e-03	6.14540736759973e-03
11	6.13686745000000e-03	5.52148033686454e-03
12	4.92250650000000e-03	4.88740315373158e-03
13	3.93985575000000e-03	4.24813118940358e-03
14	3.06406065000000e-03	3.63697495936938e-03
15	2.34466675000000e-03	3.13166363331349e-03
16	1.78026865000000e-03	2.65141817824182e-03
17	1.32097420000000e-03	2.02174870453498e-03
18	9.41045000000000e-04	1.27138088014677e-03
19	5.86691150000000e-04	-nan
20	3.62616100000000e-04	-nan
21	2.11534300000000e-04	-nan
22	1.22397350000000e-04	2.14565253614226e-02
23	4.51415573000000e-02	1.90771392954307e-02
24	3.74413311500000e-02	1.75394260112208e-02
