0	2.60250235000000e-02	9.12377400239452e-03
1	1.79828548500000e-02	7.55843437823745e-03
2	1.22959953500000e-02	6.22283984686564e-03
3	8.41470410000000e-03	5.20322047798170e-03
4	5.90391890000000e-03	4.42003846111470e-03
5	4.15248000000000e-03	3.58243508146079e-03
6	2.90868265000000e-03	2.78111937673816e-03
7	2.05842895000000e-03	2.21934073930474e-03
8	1.38231310000000e-03	1.61566808952683e-03
9	9.72946050000000e-04	-nan
10	6.47500300000000e-04	-nan
11	3.13067050000000e-04	-nan
12	1.12881000000000e-04	-nan
13	-5.11554999999990e-06	-nan
14	-3.78286499999997e-05	-nan
15	-7.31445999999997e-05	-nan
16	-5.67046499999999e-05	-nan
17	3.12658500000001e-05	-nan
18	6.92427500000000e-05	-nan
19	6.90623499999999e-05	-nan
20	-1.40999499999998e-05	-nan
21	-1.44398900000000e-04	-nan
22	-2.71403550000000e-04	1.61591698940508e-02
23	2.67387682000000e-02	1.31701191578506e-02
24	1.85407743000000e-02	1.10081014276745e-02
